Sp_name,Sci_name,Sp._grp,Sp_ISSCAAP,n,Dom_level,Year,SUM_tonnes,Updated_Dom_level,Binary,Binary#,10yr_prod,Notes
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1977,114866,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1978,121728,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1979,154934,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1980,149349,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1981,150785,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1982,146304,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1983,155879,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1984,152821,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1985,152312,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1986,148788,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1987,160285,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1988,167186,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1989,154733,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1990,161568,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1991,161970,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1992,148988,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1993,141799,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1994,148390,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1995,169924,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1996,145889,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1997,138536,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1998,147115,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,1999,140647,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,2000,137328,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,2001,153170,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,2002,162682,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,2003,157682,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,2004,150113,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,2005,159798,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,2006,155070,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,2007,159754,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,2008,155316,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,2009,155247,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,2010,139077,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,2011,146274,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,2012,160396,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,2013,150532,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,2014,134806,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,2015,140921,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese amberjack,Seriola quinqueradiata,PISCES,Miscellaneous pelagic fishes,67,2,2016,140895,3,CBA,0,yes,"Artificial propagation achieved, but not significant"
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1970,7,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1971,57,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1972,127,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1973,378,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1974,619,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1975,923,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1976,721,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1977,772,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1978,815,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1979,1460,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1980,2283,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1981,3229,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1982,3629,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1983,4305,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1984,3710,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1985,5008,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1986,4588,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1987,5562,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1988,6455,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1989,6655,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1990,5863,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1991,5889,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1992,7161,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1993,6454,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1994,6134,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1995,4999,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1996,3869,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1997,3526,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1998,3412,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,1999,3052,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,2000,3052,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,2001,3308,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,2002,3462,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,2003,3377,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,2004,2458,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,2005,2392,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,2006,2011,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,2007,1800,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,2008,1757,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,2009,1690,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,2010,1478,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,2011,1095,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,2012,1093,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,2013,958,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,2014,840,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,2015,812,3,CBA,0,yes,
Japanese jack mackerel,Trachurus japonicus,PISCES,Miscellaneous pelagic fishes,47,3,2016,758,3,CBA,0,yes,
Japanese meagre,Argyrosomus japonicus,PISCES,Miscellaneous coastal fishes,4,NA,2011,6,2,CBA,0,no,correct id
Japanese meagre,Argyrosomus japonicus,PISCES,Miscellaneous coastal fishes,4,NA,2012,70,2,CBA,0,no,correct id
Japanese meagre,Argyrosomus japonicus,PISCES,Miscellaneous coastal fishes,4,NA,2013,130,2,CBA,0,no,correct id
Japanese meagre,Argyrosomus japonicus,PISCES,Miscellaneous coastal fishes,4,NA,2014,150,2,CBA,0,no,correct id
Japanese seabass,Lateolabrax japonicus,PISCES,Miscellaneous coastal fishes,19,4,1996,266,4,DA,1,yes,
Japanese seabass,Lateolabrax japonicus,PISCES,Miscellaneous coastal fishes,19,4,1999,797,4,DA,1,yes,
Japanese seabass,Lateolabrax japonicus,PISCES,Miscellaneous coastal fishes,19,4,2000,605,4,DA,1,yes,
Japanese seabass,Lateolabrax japonicus,PISCES,Miscellaneous coastal fishes,19,4,2001,873,4,DA,1,yes,
Japanese seabass,Lateolabrax japonicus,PISCES,Miscellaneous coastal fishes,19,4,2002,2006,4,DA,1,yes,
Japanese seabass,Lateolabrax japonicus,PISCES,Miscellaneous coastal fishes,19,4,2003,71366,4,DA,1,yes,
Japanese seabass,Lateolabrax japonicus,PISCES,Miscellaneous coastal fishes,19,4,2004,72393,4,DA,1,yes,
Japanese seabass,Lateolabrax japonicus,PISCES,Miscellaneous coastal fishes,19,4,2005,79569,4,DA,1,yes,
Japanese seabass,Lateolabrax japonicus,PISCES,Miscellaneous coastal fishes,19,4,2006,91725,4,DA,1,yes,
Japanese seabass,Lateolabrax japonicus,PISCES,Miscellaneous coastal fishes,19,4,2007,102935,4,DA,1,yes,
Japanese seabass,Lateolabrax japonicus,PISCES,Miscellaneous coastal fishes,19,4,2008,97754,4,DA,1,yes,
Japanese seabass,Lateolabrax japonicus,PISCES,Miscellaneous coastal fishes,19,4,2009,104366,4,DA,1,yes,
Japanese seabass,Lateolabrax japonicus,PISCES,Miscellaneous coastal fishes,19,4,2010,107903,4,DA,1,yes,
Japanese seabass,Lateolabrax japonicus,PISCES,Miscellaneous coastal fishes,19,4,2011,124799,4,DA,1,yes,
Japanese seabass,Lateolabrax japonicus,PISCES,Miscellaneous coastal fishes,19,4,2012,127358,4,DA,1,yes,
Japanese seabass,Lateolabrax japonicus,PISCES,Miscellaneous coastal fishes,19,4,2013,129334,4,DA,1,yes,
Japanese seabass,Lateolabrax japonicus,PISCES,Miscellaneous coastal fishes,19,4,2014,128846.13,4,DA,1,yes,
Japanese seabass,Lateolabrax japonicus,PISCES,Miscellaneous coastal fishes,19,4,2015,134890,4,DA,1,yes,
Japanese seabass,Lateolabrax japonicus,PISCES,Miscellaneous coastal fishes,19,4,2016,148924.994,4,DA,1,yes,
Japanese seabream,Pagrus major,PISCES,Miscellaneous coastal fishes,4,NA,2009,10,1,CBA,0,no,correct id
Japanese seabream,Pagrus major,PISCES,Miscellaneous coastal fishes,4,NA,2010,14,1,CBA,0,no,correct id
Japanese seabream,Pagrus major,PISCES,Miscellaneous coastal fishes,4,NA,2011,209.3,1,CBA,0,no,correct id
Japanese seabream,Pagrus major,PISCES,Miscellaneous coastal fishes,4,NA,2012,2,1,CBA,0,no,correct id
John's snapper,Lutjanus johnii,PISCES,Miscellaneous coastal fishes,14,2,2003,10,3,CBA,0,yes,
John's snapper,Lutjanus johnii,PISCES,Miscellaneous coastal fishes,14,2,2004,11,3,CBA,0,yes,
John's snapper,Lutjanus johnii,PISCES,Miscellaneous coastal fishes,14,2,2005,55,3,CBA,0,yes,
John's snapper,Lutjanus johnii,PISCES,Miscellaneous coastal fishes,14,2,2006,20,3,CBA,0,yes,
John's snapper,Lutjanus johnii,PISCES,Miscellaneous coastal fishes,14,2,2007,66,3,CBA,0,yes,
John's snapper,Lutjanus johnii,PISCES,Miscellaneous coastal fishes,14,2,2008,3601,3,CBA,0,yes,
John's snapper,Lutjanus johnii,PISCES,Miscellaneous coastal fishes,14,2,2009,2643,3,CBA,0,yes,
John's snapper,Lutjanus johnii,PISCES,Miscellaneous coastal fishes,14,2,2010,2930,3,CBA,0,yes,
John's snapper,Lutjanus johnii,PISCES,Miscellaneous coastal fishes,14,2,2011,3234.34,3,CBA,0,yes,
John's snapper,Lutjanus johnii,PISCES,Miscellaneous coastal fishes,14,2,2012,2367.534,3,CBA,0,yes,
John's snapper,Lutjanus johnii,PISCES,Miscellaneous coastal fishes,14,2,2013,2788.918,3,CBA,0,yes,
John's snapper,Lutjanus johnii,PISCES,Miscellaneous coastal fishes,14,2,2014,5886.38,3,CBA,0,yes,
John's snapper,Lutjanus johnii,PISCES,Miscellaneous coastal fishes,14,2,2015,7574.492,3,CBA,0,yes,
John's snapper,Lutjanus johnii,PISCES,Miscellaneous coastal fishes,14,2,2016,5555.748,3,CBA,0,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,1996,2036,4,DA,1,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,1997,12430,4,DA,1,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,1998,14634,4,DA,1,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,1999,10180,4,DA,1,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,2000,8698,4,DA,1,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,2001,9330,4,DA,1,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,2002,16636,4,DA,1,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,2003,23938,4,DA,1,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,2004,19708,4,DA,1,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,2005,21297,4,DA,1,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,2006,27517,4,DA,1,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,2007,35564,4,DA,1,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,2008,32992,4,DA,1,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,2009,33020,4,DA,1,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,2010,20918,4,DA,1,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,2011,17338,4,DA,1,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,2012,23085,4,DA,1,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,2013,23757,4,DA,1,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,2014,24598,4,DA,1,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,2015,18774,4,DA,1,yes,
Korean rockfish,Sebastes schlegeli,PISCES,Miscellaneous demersal fishes,21,4,2016,18032,4,DA,1,yes,
Large yellow croaker,Larimichthys croceus,PISCES,Miscellaneous coastal fishes,14,4,2003,51375,4,DA,1,yes,
Large yellow croaker,Larimichthys croceus,PISCES,Miscellaneous coastal fishes,14,4,2004,58931,4,DA,1,yes,
Large yellow croaker,Larimichthys croceus,PISCES,Miscellaneous coastal fishes,14,4,2005,60916,4,DA,1,yes,
Large yellow croaker,Larimichthys croceus,PISCES,Miscellaneous coastal fishes,14,4,2006,62507,4,DA,1,yes,
Large yellow croaker,Larimichthys croceus,PISCES,Miscellaneous coastal fishes,14,4,2007,61844,4,DA,1,yes,
Large yellow croaker,Larimichthys croceus,PISCES,Miscellaneous coastal fishes,14,4,2008,65977,4,DA,1,yes,
Large yellow croaker,Larimichthys croceus,PISCES,Miscellaneous coastal fishes,14,4,2009,66021,4,DA,1,yes,
Large yellow croaker,Larimichthys croceus,PISCES,Miscellaneous coastal fishes,14,4,2010,85809,4,DA,1,yes,
Large yellow croaker,Larimichthys croceus,PISCES,Miscellaneous coastal fishes,14,4,2011,80212,4,DA,1,yes,
Large yellow croaker,Larimichthys croceus,PISCES,Miscellaneous coastal fishes,14,4,2012,95118,4,DA,1,yes,
Large yellow croaker,Larimichthys croceus,PISCES,Miscellaneous coastal fishes,14,4,2013,105230,4,DA,1,yes,
Large yellow croaker,Larimichthys croceus,PISCES,Miscellaneous coastal fishes,14,4,2014,127917,4,DA,1,yes,
Large yellow croaker,Larimichthys croceus,PISCES,Miscellaneous coastal fishes,14,4,2015,148616,4,DA,1,yes,
Large yellow croaker,Larimichthys croceus,PISCES,Miscellaneous coastal fishes,14,4,2016,165496,4,DA,1,yes,
Longfin yellowtail,Seriola rivoliana,PISCES,Miscellaneous pelagic fishes,12,NA,2005,26,2,CBA,0,yes,correct id
Longfin yellowtail,Seriola rivoliana,PISCES,Miscellaneous pelagic fishes,12,NA,2006,154,2,CBA,0,yes,correct id
Longfin yellowtail,Seriola rivoliana,PISCES,Miscellaneous pelagic fishes,12,NA,2007,330,2,CBA,0,yes,correct id
Longfin yellowtail,Seriola rivoliana,PISCES,Miscellaneous pelagic fishes,12,NA,2008,473,2,CBA,0,yes,correct id
Longfin yellowtail,Seriola rivoliana,PISCES,Miscellaneous pelagic fishes,12,NA,2009,251,2,CBA,0,yes,correct id
Longfin yellowtail,Seriola rivoliana,PISCES,Miscellaneous pelagic fishes,12,NA,2010,400,2,CBA,0,yes,correct id
Longfin yellowtail,Seriola rivoliana,PISCES,Miscellaneous pelagic fishes,12,NA,2011,400,2,CBA,0,yes,correct id
Longfin yellowtail,Seriola rivoliana,PISCES,Miscellaneous pelagic fishes,12,NA,2012,400,2,CBA,0,yes,correct id
Longfin yellowtail,Seriola rivoliana,PISCES,Miscellaneous pelagic fishes,12,NA,2013,400,2,CBA,0,yes,correct id
Longfin yellowtail,Seriola rivoliana,PISCES,Miscellaneous pelagic fishes,12,NA,2014,400,2,CBA,0,yes,correct id
Longfin yellowtail,Seriola rivoliana,PISCES,Miscellaneous pelagic fishes,12,NA,2015,400,2,CBA,0,yes,correct id
Longfin yellowtail,Seriola rivoliana,PISCES,Miscellaneous pelagic fishes,12,NA,2016,400,2,CBA,0,yes,correct id
Malabar blood snapper,Lutjanus malabaricus,PISCES,Miscellaneous coastal fishes,1,NA,2016,1.1,1,CBA,0,no,
Malabar grouper,Epinephelus malabaricus,PISCES,Miscellaneous coastal fishes,10,2,2004,3,2,CBA,0,yes,
Malabar grouper,Epinephelus malabaricus,PISCES,Miscellaneous coastal fishes,10,2,2006,84,2,CBA,0,yes,
Malabar grouper,Epinephelus malabaricus,PISCES,Miscellaneous coastal fishes,10,2,2007,57,2,CBA,0,yes,
Malabar grouper,Epinephelus malabaricus,PISCES,Miscellaneous coastal fishes,10,2,2010,111.8,2,CBA,0,yes,
Malabar grouper,Epinephelus malabaricus,PISCES,Miscellaneous coastal fishes,10,2,2011,84.67,2,CBA,0,yes,
Malabar grouper,Epinephelus malabaricus,PISCES,Miscellaneous coastal fishes,10,2,2012,60.722,2,CBA,0,yes,
Malabar grouper,Epinephelus malabaricus,PISCES,Miscellaneous coastal fishes,10,2,2013,68.48,2,CBA,0,yes,
Malabar grouper,Epinephelus malabaricus,PISCES,Miscellaneous coastal fishes,10,2,2014,80.1,2,CBA,0,yes,
Malabar grouper,Epinephelus malabaricus,PISCES,Miscellaneous coastal fishes,10,2,2015,149.504,2,CBA,0,yes,
Malabar grouper,Epinephelus malabaricus,PISCES,Miscellaneous coastal fishes,10,2,2016,142.814,2,CBA,0,yes,
Malabar trevally,Carangoides malabaricus,PISCES,Miscellaneous pelagic fishes,1,NA,2013,387,1,CBA,0,no,correct id
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1978,2,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1979,5,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1980,9,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1981,6,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1982,6,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1983,4,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1984,2,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1985,4,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1986,31,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1987,72,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1988,123,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1989,103,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1990,421,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1991,106,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1992,287,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1993,1539,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1994,2124,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1995,2589,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1996,2697,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1997,1658,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1998,1467,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,1999,1636,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,2000,3158,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,2001,2166,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,2002,1527,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,2003,2474,3,CBA,0,yes,
Mangrove red snapper,Lutjanus argentimaculatus,PISCES,Miscellaneous coastal fishes,39,3,2004,4112,3,CBA,0,yes,
