Sp_name,Sci_name,Sp._grp,Sp_ISSCAAP,n,Year,SUM_tonnes,Binary,10yr_prod,L_inf_cm,K,,,
Red drum,Sciaenops ocellatus,PISCES,Miscellaneous coastal fishes,29,2013,62046.22,DA,yes,104.50,0.40,,,
Red drum,Sciaenops ocellatus,PISCES,Miscellaneous coastal fishes,29,2014,72796.00,DA,yes,104.50,0.40,,,
Red drum,Sciaenops ocellatus,PISCES,Miscellaneous coastal fishes,29,2015,74353.57,DA,yes,104.50,0.40,,,
Red drum,Sciaenops ocellatus,PISCES,Miscellaneous coastal fishes,29,2016,71292.61,DA,yes,104.50,0.40,,,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,1993,37.00,DA,yes,62.94,0.18,,,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,1994,131.00,DA,yes,62.94,0.18,,,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,1995,11.00,DA,yes,62.94,0.18,,,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,1996,11.00,DA,yes,62.94,0.18,,,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,1997,1.00,DA,yes,62.94,0.18,,,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,2002,5.00,DA,yes,62.94,0.18,,,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,2003,23.00,DA,yes,62.94,0.18,,,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,2004,13.00,DA,yes,62.94,0.18,,,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,2011,345.80,DA,yes,62.94,0.18,,,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,2012,696.88,DA,yes,62.94,0.18,,,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,2013,638.50,DA,yes,62.94,0.18,,,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,2014,817.30,DA,yes,62.94,0.18,,,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,2015,924.60,DA,yes,62.94,0.18,,,
Red porgy,Pagrus pagrus,PISCES,Miscellaneous coastal fishes,14,2016,3266.20,DA,yes,62.94,0.18,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,1996,300.00,CBA,yes,45.00,0.56,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,1997,296.00,CBA,yes,45.00,0.56,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,1998,192.00,CBA,yes,45.00,0.56,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,1999,83.00,CBA,yes,45.00,0.56,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,2000,263.00,CBA,yes,45.00,0.56,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,2001,392.00,CBA,yes,45.00,0.56,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,2002,231.00,CBA,yes,45.00,0.56,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,2003,115.00,CBA,yes,45.00,0.56,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,2004,72.00,CBA,yes,45.00,0.56,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,2005,116.00,CBA,yes,45.00,0.56,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,2006,33.00,CBA,yes,45.00,0.56,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,2007,10.00,CBA,yes,45.00,0.56,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,2008,19.00,CBA,yes,45.00,0.56,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,2009,14.00,CBA,yes,45.00,0.56,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,2010,10.00,CBA,yes,45.00,0.56,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,2011,2.00,CBA,yes,45.00,0.56,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,2012,6.00,CBA,yes,45.00,0.56,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,2013,13.00,CBA,yes,45.00,0.56,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,2014,27.00,CBA,yes,45.00,0.56,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,2015,5.00,CBA,yes,45.00,0.56,,,
Russell's snapper,Lutjanus russelli,PISCES,Miscellaneous coastal fishes,21,2016,18.00,CBA,yes,45.00,0.56,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1950,80.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1951,140.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1952,190.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1953,250.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1954,310.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1955,365.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1956,425.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1957,475.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1958,535.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1959,585.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1960,645.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1961,705.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1962,755.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1963,815.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1964,930.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1965,1090.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1966,1050.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1967,1100.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1968,1160.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1969,1410.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1970,1470.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1971,1626.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1972,1483.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1973,1539.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1974,1605.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1975,2000.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1976,1907.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1977,2042.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1978,2060.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1979,2096.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1980,2270.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1981,2254.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1982,2410.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1983,2441.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1984,2464.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1985,2540.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1986,3092.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1987,3337.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1988,3726.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1989,4656.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1990,4706.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1991,2123.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1992,2370.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1993,2457.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1994,2441.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1995,3262.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1996,3427.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1997,3156.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1998,2575.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,1999,3400.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,2000,3137.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,2001,2922.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,2002,3381.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,2003,2809.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,2004,2843.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,2005,2370.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,2006,1829.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,2007,2784.00,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,2008,4162.41,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,2009,4566.76,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,2010,5187.08,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,2011,4520.84,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,2012,3202.83,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,2013,3076.12,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,2014,4142.11,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,2015,4027.24,DA,yes,69.23,0.29,,,
Sea trout,Salmo trutta,PISCES,"Salmons, trouts, smelts",67,2016,4189.37,DA,yes,69.23,0.29,,,
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,2005,8.00,CBA,yes,60.00,0.18,,,
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,2006,32.00,CBA,yes,60.00,0.18,,,
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,2007,36.00,CBA,yes,60.00,0.18,,,
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,2008,60.00,CBA,yes,60.00,0.18,,,
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,2009,63.38,CBA,yes,60.00,0.18,,,
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,2010,73.70,CBA,yes,60.00,0.18,,,
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,2011,84.77,CBA,yes,60.00,0.18,,,
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,2012,95.30,CBA,yes,60.00,0.18,,,
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,2013,439.90,CBA,yes,60.00,0.18,,,
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,2014,1065.66,CBA,yes,60.00,0.18,,,
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,2015,1131.97,CBA,yes,60.00,0.18,,,
Senegalese sole,Solea senegalensis,PISCES,"Flounders, halibuts, soles",12,2016,1510.33,CBA,yes,60.00,0.18,,,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,1995,15.00,DA,yes,60.00,0.47,,,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,1996,32.00,DA,yes,60.00,0.47,,,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,1997,215.00,DA,yes,60.00,0.47,,,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,1998,321.00,DA,yes,60.00,0.47,,,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,1999,378.00,DA,yes,60.00,0.47,,,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,2000,452.00,DA,yes,60.00,0.47,,,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,2001,464.00,DA,yes,60.00,0.47,,,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,2002,11.00,DA,yes,60.00,0.47,,,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,2003,401.00,DA,yes,60.00,0.47,,,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,2007,159.00,DA,yes,60.00,0.47,,,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,2008,50.00,DA,yes,60.00,0.47,,,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,2009,51.00,DA,yes,60.00,0.47,,,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,2010,19.00,DA,yes,60.00,0.47,,,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,2011,244.00,DA,yes,60.00,0.47,,,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,2012,389.10,DA,yes,60.00,0.47,,,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,2013,285.10,DA,yes,60.00,0.47,,,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,2014,553.20,DA,yes,60.00,0.47,,,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,2015,275.40,DA,yes,60.00,0.47,,,
Sharpsnout seabream,Diplodus puntazzo,PISCES,Miscellaneous coastal fishes,19,2016,157.80,DA,yes,60.00,0.47,,,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,1999,1.00,CBA,yes,73.00,0.63,,,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,2002,1.00,CBA,yes,73.00,0.63,,,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,2008,45.00,CBA,yes,73.00,0.63,,,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,2009,46.00,CBA,yes,73.00,0.63,,,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,2010,130.60,CBA,yes,73.00,0.63,,,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,2011,1057.20,CBA,yes,73.00,0.63,,,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,2012,568.94,CBA,yes,73.00,0.63,,,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,2013,384.26,CBA,yes,73.00,0.63,,,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,2014,545.90,CBA,yes,73.00,0.63,,,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,2015,581.60,CBA,yes,73.00,0.63,,,
Shi drum,Umbrina cirrosa,PISCES,Miscellaneous coastal fishes,11,2016,297.60,CBA,yes,73.00,0.63,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1958,1.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1959,2.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1960,5.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1961,9.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1962,18.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1963,32.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1964,54.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1965,90.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1966,146.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1967,228.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1968,350.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1969,410.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1970,479.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1971,980.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1972,1445.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1973,2831.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1974,3391.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1975,4558.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1976,6558.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1977,8220.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1978,10964.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1979,12378.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1980,14889.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1981,18118.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1982,20446.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1983,25165.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1984,26364.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1985,28655.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1986,33893.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1987,38179.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1988,45241.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1989,45725.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1990,51965.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1991,60510.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1992,66067.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1993,72914.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1994,77116.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1995,72428.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1996,77878.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1997,81426.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1998,83189.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,1999,87647.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,2000,82811.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,2001,72910.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,2002,73199.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,2003,88082.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,2004,85297.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,2005,82083.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,2006,75754.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,2007,74041.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,2008,79103.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,2009,80185.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,2010,73924.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,2011,64684.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,2012,59550.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,2013,59616.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,2014,65768.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,2015,69774.00,DA,yes,130.00,0.13,,,
Silver seabream,Pagrus auratus,PISCES,Miscellaneous coastal fishes,59,2016,72286.00,DA,yes,130.00,0.13,,,
Sixfinger threadfin,Polydactylus sexfilis,PISCES,Miscellaneous coastal fishes,7,2003,1.00,CBA,no,60.67,0.56,,,
Sixfinger threadfin,Polydactylus sexfilis,PISCES,Miscellaneous coastal fishes,7,2004,2.00,CBA,no,60.67,0.56,,,
Sixfinger threadfin,Polydactylus sexfilis,PISCES,Miscellaneous coastal fishes,7,2005,1.00,CBA,no,60.67,0.56,,,
Sixfinger threadfin,Polydactylus sexfilis,PISCES,Miscellaneous coastal fishes,7,2006,2.00,CBA,no,60.67,0.56,,,
Sixfinger threadfin,Polydactylus sexfilis,PISCES,Miscellaneous coastal fishes,7,2014,0.61,CBA,no,60.67,0.56,,,
Sixfinger threadfin,Polydactylus sexfilis,PISCES,Miscellaneous coastal fishes,7,2015,0.20,CBA,no,60.67,0.56,,,
Sixfinger threadfin,Polydactylus sexfilis,PISCES,Miscellaneous coastal fishes,7,2016,5.00,CBA,no,60.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,1993,331.00,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,1994,329.00,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,1995,325.00,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,1997,30.00,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,1998,12.00,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,1999,7.00,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2000,32.00,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2001,49.00,DA,yes,96.67,0.56,,,
Snubnose pompano,Trachinotus blochii,PISCES,Miscellaneous pelagic fishes,23,2002,19.00,DA,yes,96.67,0.56,,,
