,Sp_name,Sci_name,Group,ISSCAAP,Country,Fishing_area,AQ_median,AQ_q25,AQ_q75,AQ_medianNOW,AQ_q25NOW,AQ_q75NOW,Net_Median,Net_q25,Net_q75,Larval_M,Adult_M,CAPSUM_tonnes,AQSUM_tonnes,Positive,Percent_spared
596,Green crab,Carcinus maenas,crustacean,"Crabs, sea-spiders",Spain,"Atlantic, Northeast",3.9,3.4,4.6,7.22,7.22,7.22,3.32,2.62,3.82,0.82,0.62,19,0,1,0.17
597,Green crab,Carcinus maenas,crustacean,"Crabs, sea-spiders",United Kingdom,"Atlantic, Northeast",74.9,65.5,87.4,137.94,137.94,137.94,63.04,50.54,72.44,0.82,0.62,363,0,1,0.17
598,Green crab,Carcinus maenas,crustacean,"Crabs, sea-spiders",United States of America,"Atlantic, Northwest",13.2,11.6,15.4,24.32,24.32,24.32,11.12,8.92,12.72,0.82,0.62,64,0,1,0.17
599,Spinous spider crab,Maja squinado,crustacean,"Crabs, sea-spiders",Channel Islands,"Atlantic, Northeast",37.1,32.5,43.3,68.4,68.4,68.4,31.3,25.1,35.9,0.82,0.62,180,0,1,0.17
600,Spinous spider crab,Maja squinado,crustacean,"Crabs, sea-spiders",Croatia,Mediterranean and Black Sea,3.1,2.7,3.6,5.7,5.7,5.7,2.6,2.1,3,0.82,0.62,15,0,1,0.17
601,Spinous spider crab,Maja squinado,crustacean,"Crabs, sea-spiders",France,"Atlantic, Northeast",1128.2,987.2,1316.2,2078.22,2078.22,2078.22,950.02,762.02,1091.02,0.82,0.62,5469,0,1,0.17
602,Spinous spider crab,Maja squinado,crustacean,"Crabs, sea-spiders",France,Mediterranean and Black Sea,0.8,0.7,1,1.52,1.52,1.52,0.72,0.52,0.82,0.82,0.62,4,0,1,0.18
603,Spinous spider crab,Maja squinado,crustacean,"Crabs, sea-spiders",Ireland,"Atlantic, Northeast",15.9,13.9,18.5,29.26,29.26,29.26,13.36,10.76,15.36,0.82,0.62,77,0,1,0.17
604,Spinous spider crab,Maja squinado,crustacean,"Crabs, sea-spiders",Morocco,"Atlantic, Eastern Central",10.3,9,12,19,19,19,8.7,7,10,0.82,0.62,50,0,1,0.17
605,Spinous spider crab,Maja squinado,crustacean,"Crabs, sea-spiders",Netherlands,"Atlantic, Northeast",0.2,0.2,0.2,0.38,0.38,0.38,0.18,0.18,0.18,0.82,0.62,1,0,1,0.18
606,Spinous spider crab,Maja squinado,crustacean,"Crabs, sea-spiders",Portugal,"Atlantic, Northeast",6.8,6,7.9,12.54,12.54,12.54,5.74,4.64,6.54,0.82,0.62,33,0,1,0.17
607,Spinous spider crab,Maja squinado,crustacean,"Crabs, sea-spiders",Spain,"Atlantic, Northeast",57.8,50.5,67.4,106.4,106.4,106.4,48.6,39,55.9,0.82,0.62,280,0,1,0.17
608,Spinous spider crab,Maja squinado,crustacean,"Crabs, sea-spiders",Spain,Mediterranean and Black Sea,0.4,0.4,0.5,0.76,0.76,0.76,0.36,0.26,0.36,0.82,0.62,2,0,1,0.18
609,Spinous spider crab,Maja squinado,crustacean,"Crabs, sea-spiders",United Kingdom,"Atlantic, Northeast",72.4,63.3,84.5,133.38,133.38,133.38,60.98,48.88,70.08,0.82,0.62,351,0,1,0.17
610,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Anguilla,"Atlantic, Western Central",39.8,34.8,46.4,89.9,89.9,89.9,50.1,43.5,55.1,0.89,0.69,290,0,1,0.17
611,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Antigua and Barbuda,"Atlantic, Western Central",22.7,19.8,26.4,51.15,51.15,51.15,28.45,24.75,31.35,0.89,0.69,165,0,1,0.17
612,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Bahamas,"Atlantic, Western Central",1165.6,1019.9,1359.8,2630.52,2630.42,2630.72,1464.92,1270.92,1610.52,0.89,0.69,8482,8,1,0.17
613,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Belize,"Atlantic, Western Central",106.3,93,124,239.94,239.94,239.94,133.64,115.94,146.94,0.89,0.69,774,0,1,0.17
614,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Bermuda,"Atlantic, Western Central",4.1,3.6,4.8,9.3,9.3,9.3,5.2,4.5,5.7,0.89,0.69,30,0,1,0.17
615,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Bonaire/S.Eustatius/Saba,"Atlantic, Western Central",9.6,8.4,11.2,21.7,21.7,21.7,12.1,10.5,13.3,0.89,0.69,70,0,1,0.17
616,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Brazil,"Atlantic, Southwest",837.4,732.8,977,1891,1891,1891,1053.6,914,1158.2,0.89,0.69,6100,0,1,0.17
617,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",British Virgin Islands,"Atlantic, Western Central",5.5,4.8,6.4,12.4,12.4,12.4,6.9,6,7.6,0.89,0.69,40,0,1,0.17
618,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Colombia,"Atlantic, Western Central",0.4,0.4,0.5,0.93,0.93,0.93,0.53,0.43,0.53,0.89,0.69,3,0,1,0.18
619,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Costa Rica,"Atlantic, Western Central",1.2,1.1,1.5,2.79,2.79,2.79,1.59,1.29,1.69,0.89,0.69,9,0,1,0.18
620,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Cuba,"Atlantic, Western Central",636.2,556.7,742.2,1436.54,1436.54,1436.54,800.34,694.34,879.84,0.89,0.69,4634,0,1,0.17
621,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Dominican Republic,"Atlantic, Western Central",214.4,187.6,250.2,484.22,484.22,484.22,269.82,234.02,296.62,0.89,0.69,1562,0,1,0.17
622,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Grenada,"Atlantic, Western Central",4.1,3.6,4.8,9.3,9.3,9.3,5.2,4.5,5.7,0.89,0.69,30,0,1,0.17
623,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Haiti,"Atlantic, Western Central",34.3,30,40.1,77.5,77.5,77.5,43.2,37.4,47.5,0.89,0.69,250,0,1,0.17
624,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Honduras,"Atlantic, Western Central",837.4,732.8,977,1891,1891,1891,1053.6,914,1158.2,0.89,0.69,6100,0,1,0.17
625,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Jamaica,"Atlantic, Western Central",48.1,42,56,108.5,108.5,108.5,60.4,52.5,66.5,0.89,0.69,350,0,1,0.17
626,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Martinique,"Atlantic, Western Central",12.4,10.8,14.4,27.9,27.9,27.9,15.5,13.5,17.1,0.89,0.69,90,0,1,0.17
627,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Mexico,"Atlantic, Western Central",112.8,98.7,131.7,254.82,254.82,254.82,142.02,123.12,156.12,0.89,0.69,822,0,1,0.17
628,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Nicaragua,"Atlantic, Western Central",885.5,774.8,1033.1,1999.5,1999.5,1999.5,1114,966.4,1224.7,0.89,0.69,6450,0,1,0.17
629,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Puerto Rico,"Atlantic, Western Central",16.2,14.2,18.9,36.58,36.58,36.58,20.38,17.68,22.38,0.89,0.69,118,0,1,0.17
630,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Saint Kitts and Nevis,"Atlantic, Western Central",2.5,2.2,2.9,5.58,5.58,5.58,3.08,2.68,3.38,0.89,0.69,18,0,1,0.17
631,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Saint Vincent/Grenadines,"Atlantic, Western Central",7.7,6.7,9,17.36,17.36,17.36,9.66,8.36,10.66,0.89,0.69,56,0,1,0.17
632,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Trinidad and Tobago,"Atlantic, Western Central",2.9,2.5,3.4,6.51,6.51,6.51,3.61,3.11,4.01,0.89,0.69,21,0,1,0.17
633,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",Turks and Caicos Is.,"Atlantic, Western Central",34.3,30,40.1,77.5,77.5,77.5,43.2,37.4,47.5,0.89,0.69,250,0,1,0.17
634,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",United States of America,"Atlantic, Western Central",322.6,282.3,376.4,728.5,728.5,728.5,405.9,352.1,446.2,0.89,0.69,2350,0,1,0.17
635,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters",US Virgin Islands,"Atlantic, Western Central",9.5,8.3,11.1,21.39,21.39,21.39,11.89,10.29,13.09,0.89,0.69,69,0,1,0.17
636,Caribbean spiny lobster,Panulirus argus,crustacean,"Lobsters, spiny-rock lobsters","Venezuela, Boliv Rep of","Atlantic, Western Central",14.1,12.4,16.5,31.93,31.93,31.93,17.83,15.43,19.53,0.89,0.69,103,0,1,0.17
637,Caramote prawn,Penaeus kerathurus,crustacean,"Shrimps, prawns",Albania,Mediterranean and Black Sea,7,6.1,8.2,12.92,12.92,12.92,5.92,4.72,6.82,0.82,0.62,34,0,1,0.17
638,Caramote prawn,Penaeus kerathurus,crustacean,"Shrimps, prawns",Greece,"Atlantic, Eastern Central",1.3,1.1,1.4,2.28,2.28,2.28,0.98,0.88,1.18,0.82,0.62,6,0,1,0.16
639,Caramote prawn,Penaeus kerathurus,crustacean,"Shrimps, prawns",Greece,Mediterranean and Black Sea,289.6,253.4,337.9,533.52,533.52,533.52,243.92,195.62,280.12,0.82,0.62,1404,0,1,0.17
640,Caramote prawn,Penaeus kerathurus,crustacean,"Shrimps, prawns",Italy,"Atlantic, Eastern Central",1.9,1.6,2.2,3.42,3.42,3.42,1.52,1.22,1.82,0.82,0.62,9,0,1,0.17
641,Caramote prawn,Penaeus kerathurus,crustacean,"Shrimps, prawns",Italy,Mediterranean and Black Sea,230.4,201.6,268.8,424.46,424.46,424.46,194.06,155.66,222.86,0.82,0.62,1117,0,1,0.17
642,Caramote prawn,Penaeus kerathurus,crustacean,"Shrimps, prawns",Libya,Mediterranean and Black Sea,88.7,77.6,103.5,163.4,163.4,163.4,74.7,59.9,85.8,0.82,0.62,430,0,1,0.17
643,Caramote prawn,Penaeus kerathurus,crustacean,"Shrimps, prawns",Slovenia,Mediterranean and Black Sea,1,0.9,1.2,1.9,1.9,1.9,0.9,0.7,1,0.82,0.62,5,0,1,0.18
644,Caramote prawn,Penaeus kerathurus,crustacean,"Shrimps, prawns",Spain,"Atlantic, Eastern Central",64.8,56.7,75.6,119.32,119.32,119.32,54.52,43.72,62.62,0.82,0.62,314,0,1,0.17
645,Caramote prawn,Penaeus kerathurus,crustacean,"Shrimps, prawns",Spain,Mediterranean and Black Sea,22.5,19.7,26.2,41.42,41.42,41.42,18.92,15.22,21.72,0.82,0.62,109,0,1,0.17
646,Caramote prawn,Penaeus kerathurus,crustacean,"Shrimps, prawns",Tunisia,Mediterranean and Black Sea,744.9,651.8,869.1,1372.18,1372.18,1372.18,627.28,503.08,720.38,0.82,0.62,3611,0,1,0.17
647,Caramote prawn,Penaeus kerathurus,crustacean,"Shrimps, prawns",Turkey,Mediterranean and Black Sea,52,45.5,60.6,95.76,95.76,95.76,43.76,35.16,50.26,0.82,0.62,252,0,1,0.17
648,Northern white shrimp,Penaeus setiferus,crustacean,"Shrimps, prawns",Mexico,"Atlantic, Western Central",797.9,698.2,930.9,754.8,754.8,754.8,-43.1,-176.1,56.6,0.46,0.26,1020,0,0,-0.04
649,Northern white shrimp,Penaeus setiferus,crustacean,"Shrimps, prawns",United States of America,"Atlantic, Northwest",1669.4,1460.7,1947.7,1579.16,1579.16,1579.16,-90.24,-368.54,118.46,0.46,0.26,2134,0,0,-0.04
650,Northern white shrimp,Penaeus setiferus,crustacean,"Shrimps, prawns",United States of America,"Atlantic, Western Central",40746.2,35652.9,47537.2,38543.64,38543.64,38543.64,-2202.56,-8993.56,2890.74,0.46,0.26,52086,0,0,-0.04
651,Blue shrimp,Penaeus stylirostris,crustacean,"Shrimps, prawns",Mexico,"Pacific, Eastern Central",3683.6,3223.1,4297.5,8891.4,8891.4,8891.4,5207.8,4593.9,5668.3,0.91,0.71,30660,0,1,0.17
652,Blue swimming crab,Portunus pelagicus,crustacean,"Crabs, sea-spiders",Australia,"Indian Ocean, Eastern",102,89.3,119.1,216.48,216.48,216.48,114.48,97.38,127.18,0.87,0.67,656,0,1,0.17
653,Blue swimming crab,Portunus pelagicus,crustacean,"Crabs, sea-spiders",Australia,"Pacific, Western Central",423,370.1,493.5,897.27,897.27,897.27,474.27,403.77,527.17,0.87,0.67,2719,0,1,0.17
654,Blue swimming crab,Portunus pelagicus,crustacean,"Crabs, sea-spiders",Bahrain,"Indian Ocean, Western",723.4,633,844,1534.5,1534.5,1534.5,811.1,690.5,901.5,0.87,0.67,4650,0,1,0.17
655,Blue swimming crab,Portunus pelagicus,crustacean,"Crabs, sea-spiders",China,"Pacific, Northwest",14206.2,12430.4,16573.9,30134.28,30134.28,30134.28,15928.08,13560.38,17703.88,0.87,0.67,91316,0,1,0.17
656,Blue swimming crab,Portunus pelagicus,crustacean,"Crabs, sea-spiders",Indonesia,"Indian Ocean, Eastern",3048.9,2667.8,3557,6467.34,6467.34,6467.34,3418.44,2910.34,3799.54,0.87,0.67,19598,0,1,0.17
657,Blue swimming crab,Portunus pelagicus,crustacean,"Crabs, sea-spiders",Indonesia,"Pacific, Western Central",12152.3,10633.3,14177.7,25777.62,25777.62,25777.62,13625.32,11599.92,15144.32,0.87,0.67,78114,0,1,0.17
658,Blue swimming crab,Portunus pelagicus,crustacean,"Crabs, sea-spiders",Iran (Islamic Rep. of),"Indian Ocean, Western",538.7,471.4,628.6,1142.79,1142.79,1142.79,604.09,514.19,671.39,0.87,0.67,3463,0,1,0.17
659,Blue swimming crab,Portunus pelagicus,crustacean,"Crabs, sea-spiders",Israel,Mediterranean and Black Sea,3.1,2.7,3.6,6.6,6.6,6.6,3.5,3,3.9,0.87,0.67,20,0,1,0.18
660,Blue swimming crab,Portunus pelagicus,crustacean,"Crabs, sea-spiders",Lebanon,Mediterranean and Black Sea,5.9,5.2,6.9,12.54,12.54,12.54,6.64,5.64,7.34,0.87,0.67,38,0,1,0.17
661,Blue swimming crab,Portunus pelagicus,crustacean,"Crabs, sea-spiders",Philippines,"Pacific, Western Central",4407,3856.1,5141.5,9348.24,9348.24,9348.24,4941.24,4206.74,5492.14,0.87,0.67,28328,0,1,0.17
662,Blue swimming crab,Portunus pelagicus,crustacean,"Crabs, sea-spiders",Qatar,"Indian Ocean, Western",49,42.9,57.2,103.95,103.95,103.95,54.95,46.75,61.05,0.87,0.67,315,0,1,0.17
663,Blue swimming crab,Portunus pelagicus,crustacean,"Crabs, sea-spiders",Saudi Arabia,"Indian Ocean, Western",623.5,545.6,727.5,1322.64,1322.64,1322.64,699.14,595.14,777.04,0.87,0.67,4008,0,1,0.17
664,Blue swimming crab,Portunus pelagicus,crustacean,"Crabs, sea-spiders",Taiwan Province of China,"Pacific, Northwest",140.5,122.9,163.9,297.99,297.99,297.99,157.49,134.09,175.09,0.87,0.67,903,0,1,0.17
665,Blue swimming crab,Portunus pelagicus,crustacean,"Crabs, sea-spiders",Thailand,"Indian Ocean, Eastern",531.9,465.4,620.5,1128.27,1128.27,1128.27,596.37,507.77,662.87,0.87,0.67,3419,0,1,0.17
666,Blue swimming crab,Portunus pelagicus,crustacean,"Crabs, sea-spiders",Thailand,"Pacific, Western Central",4314.5,3775.1,5033.6,9151.89,9151.89,9151.89,4837.39,4118.29,5376.79,0.87,0.67,27733,0,1,0.17
667,Blue swimming crab,Portunus pelagicus,crustacean,"Crabs, sea-spiders",United Arab Emirates,"Indian Ocean, Western",46.7,40.8,54.4,99,99,99,52.3,44.6,58.2,0.87,0.67,300,0,1,0.17
668,Gazami crab,Portunus trituberculatus,crustacean,"Crabs, sea-spiders",China,"Pacific, Northwest",56452.7,49396.1,65861.5,146358.9,146358.9,146358.9,89906.2,80497.4,96962.8,0.93,0.73,542070,0,1,0.17
669,Gazami crab,Portunus trituberculatus,crustacean,"Crabs, sea-spiders",Japan,"Pacific, Northwest",218.7,191.4,255.1,567,567,567,348.3,311.9,375.6,0.93,0.73,2100,0,1,0.17
670,Gazami crab,Portunus trituberculatus,crustacean,"Crabs, sea-spiders","Korea, Republic of","Pacific, Northwest",1412,1235.5,1647.3,3660.66,3660.66,3660.66,2248.66,2013.36,2425.16,0.93,0.73,13558,0,1,0.17
671,Flathead lobster,Thenus orientalis,crustacean,"Lobsters, spiny-rock lobsters",Bahrain,"Indian Ocean, Western",2.5,2.2,2.9,2.64,2.64,2.64,0.14,-0.26,0.44,0.54,0.34,4,0,1,0.04
672,Flathead lobster,Thenus orientalis,crustacean,"Lobsters, spiny-rock lobsters",Qatar,"Indian Ocean, Western",2.5,2.2,2.9,2.64,2.64,2.64,0.14,-0.26,0.44,0.54,0.34,4,0,1,0.04
673,Flathead lobster,Thenus orientalis,crustacean,"Lobsters, spiny-rock lobsters",Saudi Arabia,"Indian Ocean, Western",3.8,3.2,4.4,3.96,3.96,3.96,0.16,-0.44,0.76,0.54,0.34,6,0,1,0.03
674,Flathead lobster,Thenus orientalis,crustacean,"Lobsters, spiny-rock lobsters",Thailand,"Indian Ocean, Eastern",28.6,25.1,33.4,30.36,30.36,30.36,1.76,-3.04,5.26,0.54,0.34,46,0,1,0.04
675,Flathead lobster,Thenus orientalis,crustacean,"Lobsters, spiny-rock lobsters",Thailand,"Pacific, Western Central",448.7,392.6,523.4,475.86,475.86,475.86,27.16,-47.54,83.26,0.54,0.34,721,0,1,0.04
676,Queen scallop,Aequipecten opercularis,mollusc,"Scallops, pectens",Faroe Islands,"Atlantic, Northeast",1144.6,1001.5,1335.3,1540.76,1540.76,1540.76,396.16,205.46,539.26,0.68,0.48,2963,0,1,0.13
677,Queen scallop,Aequipecten opercularis,mollusc,"Scallops, pectens",France,"Atlantic, Northeast",732.4,640.8,854.5,985.92,985.92,985.92,253.52,131.42,345.12,0.68,0.48,1896,0,1,0.13
678,Queen scallop,Aequipecten opercularis,mollusc,"Scallops, pectens",Ireland,"Atlantic, Northeast",32.4,28.4,37.9,43.68,43.68,43.68,11.28,5.78,15.28,0.68,0.48,84,0,1,0.13
679,Queen scallop,Aequipecten opercularis,mollusc,"Scallops, pectens",Isle of Man,"Atlantic, Northeast",956.1,836.6,1115.4,1287,1287,1287,330.9,171.6,450.4,0.68,0.48,2475,0,1,0.13
680,Queen scallop,Aequipecten opercularis,mollusc,"Scallops, pectens",Spain,"Atlantic, Northeast",30.1,26.3,35,40.22,40.12,40.32,10.12,5.32,13.82,0.68,0.48,76,1.847,1,0.13
681,Queen scallop,Aequipecten opercularis,mollusc,"Scallops, pectens",United Kingdom,"Atlantic, Northeast",4113.9,3599.7,4799.6,5537.18,5536.88,5537.58,1423.28,737.98,1937.18,0.68,0.48,10644,6,1,0.13
682,Pacific calico scallop,Argopecten ventricosus,mollusc,"Scallops, pectens",Mexico,"Pacific, Eastern Central",16.5,14.5,19.3,52.58,52.58,52.58,36.08,33.28,38.08,0.98,0.78,239,0,1,0.15
683,Cholga mussel,Aulacomya ater,mollusc,Mussels,Chile,"Pacific, Southeast",1940.8,1698.2,2264.3,3224.1,3195.4,3262.4,1283.3,998.1,1497.2,0.8,0.6,7486,1005,1,0.17
684,Cholga mussel,Aulacomya ater,mollusc,Mussels,Peru,"Pacific, Southeast",841.6,736.4,981.9,1472.8,1472.8,1472.8,631.2,490.9,736.4,0.8,0.6,3682,0,1,0.17
685,Striped venus,Chamelea gallina,mollusc,"Clams, cockles, arkshells",Albania,Mediterranean and Black Sea,0.4,0.3,0.5,0.52,0.52,0.52,0.12,0.02,0.22,0.68,0.48,1,0,1,0.12
686,Striped venus,Chamelea gallina,mollusc,"Clams, cockles, arkshells",France,"Atlantic, Northeast",232.5,203.5,271.3,313.04,313.04,313.04,80.54,41.74,109.54,0.68,0.48,602,0,1,0.13
687,Striped venus,Chamelea gallina,mollusc,"Clams, cockles, arkshells",Greece,Mediterranean and Black Sea,48.7,42.6,56.8,65.52,65.52,65.52,16.82,8.72,22.92,0.68,0.48,126,0,1,0.13
688,Striped venus,Chamelea gallina,mollusc,"Clams, cockles, arkshells",Italy,Mediterranean and Black Sea,6289.9,5503.7,7338.2,8467.16,8467.16,8467.16,2177.26,1128.96,2963.46,0.68,0.48,16283,0,1,0.13
689,Striped venus,Chamelea gallina,mollusc,"Clams, cockles, arkshells",Netherlands,"Atlantic, Northeast",110.9,97,129.3,149.24,149.24,149.24,38.34,19.94,52.24,0.68,0.48,287,0,1,0.13
690,Striped venus,Chamelea gallina,mollusc,"Clams, cockles, arkshells",Portugal,"Atlantic, Northeast",34,29.7,39.7,45.76,45.76,45.76,11.76,6.06,16.06,0.68,0.48,88,0,1,0.13
691,Striped venus,Chamelea gallina,mollusc,"Clams, cockles, arkshells",Spain,"Atlantic, Northeast",1046.1,915.3,1220.4,1408.16,1408.16,1408.16,362.06,187.76,492.86,0.68,0.48,2708,0,1,0.13
692,Striped venus,Chamelea gallina,mollusc,"Clams, cockles, arkshells",Spain,Mediterranean and Black Sea,1.1,1,1.4,1.56,1.56,1.56,0.46,0.16,0.56,0.68,0.48,3,0,1,0.15
693,Striped venus,Chamelea gallina,mollusc,"Clams, cockles, arkshells",Turkey,Mediterranean and Black Sea,8085.7,7075,9433.4,10884.64,10884.64,10884.64,2798.94,1451.24,3809.64,0.68,0.48,20932,0,1,0.13
694,Variegated scallop,Chlamys varia,mollusc,"Scallops, pectens",Croatia,Mediterranean and Black Sea,5.2,4.6,6.1,8.36,8.36,8.36,3.16,2.26,3.76,0.76,0.56,19,0,1,0.17
695,Choro mussel,Choromytilus chorus,mollusc,Mussels,Chile,"Pacific, Southeast",534.6,467.8,623.7,817.1,797.4,843.5,282.5,219.8,329.6,0.8,0.6,1648,691,1,0.17
698,Mangrove cupped oyster,Crassostrea rhizophorae,mollusc,Oysters,Dominican Republic,"Atlantic, Western Central",0.4,0.3,0.4,1.1,1.1,1.1,0.7,0.7,0.8,0.98,0.78,5,0,1,0.14
699,Mangrove cupped oyster,Crassostrea rhizophorae,mollusc,Oysters,Nicaragua,"Atlantic, Western Central",0.3,0.2,0.3,0.88,0.88,0.88,0.58,0.58,0.68,0.98,0.78,4,0,1,0.15
700,Donax clams,Donax spp,mollusc,"Clams, cockles, arkshells",Italy,Mediterranean and Black Sea,172.3,150.8,201,274.12,274.12,274.12,101.82,73.12,123.32,0.76,0.56,623,0,1,0.16
701,Donax clams,Donax spp,mollusc,"Clams, cockles, arkshells",Portugal,"Atlantic, Northeast",53.6,46.9,62.6,85.36,85.36,85.36,31.76,22.76,38.46,0.76,0.56,194,0,1,0.16
702,Donax clams,Donax spp,mollusc,"Clams, cockles, arkshells",South Africa,"Atlantic, Southeast",9.9,8.7,11.6,15.84,15.84,15.84,5.94,4.24,7.14,0.76,0.56,36,0,1,0.17
703,Donax clams,Donax spp,mollusc,"Clams, cockles, arkshells",Spain,Mediterranean and Black Sea,0.3,0.2,0.3,0.44,0.44,0.44,0.14,0.14,0.24,0.76,0.56,1,0,1,0.14
706,Sand gaper,Mya arenaria,mollusc,"Clams, cockles, arkshells",Bulgaria,Mediterranean and Black Sea,90.8,79.5,106,192.72,192.72,192.72,101.92,86.72,113.22,0.87,0.67,584,0,1,0.17
707,Sand gaper,Mya arenaria,mollusc,"Clams, cockles, arkshells",Canada,"Atlantic, Northwest",281.7,246.5,328.7,597.63,597.63,597.63,315.93,268.93,351.13,0.87,0.67,1811,0,1,0.17
708,Sand gaper,Mya arenaria,mollusc,"Clams, cockles, arkshells",Ireland,"Atlantic, Northeast",0.2,0.1,0.2,0.33,0.33,0.33,0.13,0.13,0.23,0.87,0.67,1,0,1,0.13
709,Sand gaper,Mya arenaria,mollusc,"Clams, cockles, arkshells",United Kingdom,"Atlantic, Northeast",5.3,4.6,6.2,11.22,11.22,11.22,5.92,5.02,6.62,0.87,0.67,34,0,1,0.17
710,Sand gaper,Mya arenaria,mollusc,"Clams, cockles, arkshells",United States of America,"Atlantic, Northwest",891,779.6,1039.4,1879.05,1877.85,1880.75,988.05,841.35,1098.25,0.87,0.67,5665,62,1,0.17
711,Chilean mussel,Mytilus chilensis,mollusc,Mussels,Chile,"Pacific, Southeast",44292,38755.5,51674,44661.78,39164.18,51991.88,369.78,317.88,408.68,0.88,0.68,2129,300648,1,0.17
712,Korean mussel,Mytilus coruscus,mollusc,Mussels,"Korea, Republic of","Pacific, Northwest",23285.9,20375.2,27166.9,23441.08,20595.78,27234.78,155.18,67.88,220.58,0.66,0.46,1257,54642,1,0.12
713,Blue mussel,Mytilus edulis,mollusc,Mussels,Denmark,"Atlantic, Northeast",38225.1,33447,44596,34921.13,34685.93,35234.63,-3303.97,-9361.37,1238.93,0.43,0.23,42909,2221,0,-0.08
714,Blue mussel,Mytilus edulis,mollusc,Mussels,France,"Atlantic, Northeast",39803.9,34828.4,46437.9,39765.88,34842.68,46330.18,-38.02,-107.72,14.28,0.43,0.23,494,46500,0,-0.08
715,Blue mussel,Mytilus edulis,mollusc,Mussels,Germany,"Atlantic, Northeast",37696.6,32984.5,43979.4,35983.94,33626.74,39126.94,-1712.66,-4852.46,642.24,0.43,0.23,22242,22264,0,-0.08
716,Blue mussel,Mytilus edulis,mollusc,Mussels,Iceland,"Atlantic, Northeast",66.1,57.8,77.1,65.3,58.1,74.8,-0.8,-2.3,0.3,0.43,0.23,10,68,0,-0.08
717,Blue mussel,Mytilus edulis,mollusc,Mussels,Portugal,"Atlantic, Northeast",388.8,340.2,453.5,353.43,353.43,353.43,-35.37,-100.07,13.23,0.43,0.23,459,0,0,-0.08
718,Blue mussel,Mytilus edulis,mollusc,Mussels,Spain,"Atlantic, Northeast",78.8,68.9,91.9,71.61,71.61,71.61,-7.19,-20.29,2.71,0.43,0.23,93,0,0,-0.08
719,Blue mussel,Mytilus edulis,mollusc,Mussels,United Kingdom,"Atlantic, Northeast",9839.6,8609.6,11479.5,9715.09,8656.29,11126.79,-124.51,-352.71,46.69,0.43,0.23,1617,10000,0,-0.08
720,Blue mussel,Mytilus edulis,mollusc,Mussels,United States of America,"Atlantic, Northwest",10279.2,8994.3,11992.4,9516.07,9280.47,9830.17,-763.13,-2162.23,286.17,0.43,0.23,9911,2225,0,-0.08
721,Mediterranean mussel,Mytilus galloprovincialis,mollusc,Mussels,Albania,Mediterranean and Black Sea,47.4,41.5,55.3,51.58,46.08,58.88,4.18,3.58,4.58,0.88,0.68,24,300,1,0.17
722,Mediterranean mussel,Mytilus galloprovincialis,mollusc,Mussels,Bulgaria,Mediterranean and Black Sea,581.2,508.5,678,588.32,516.42,684.12,7.12,6.12,7.92,0.88,0.68,41,3931.9,1,0.17
723,Mediterranean mussel,Mytilus galloprovincialis,mollusc,Mussels,Croatia,Mediterranean and Black Sea,110,96.2,128.3,119.16,106.36,136.16,9.16,7.86,10.16,0.88,0.68,53,698.7,1,0.17
