stock_id,sci_name,sp_name,ISSCAAP_Group,fishing_region,bbmsy_q2.5,bbmsy_q25,bbmsy_q50,bbmsy_q75,bbmsy_q97.5,bbmsy_sd,bbmsy_mean,startbio,year,r,k,msy,F,catch,Dom_level
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.675843012,1.806730938,1.870667301,1.926435662,1.991010038,0.083905556,1.862054914,54047.20856,1966,0.460779592,86318.26385,9671.816736,0.230389796,200,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.673679026,1.809975019,1.869340091,1.924908789,1.98992044,0.083295018,1.861601832,54047.20856,1967,0.460779592,86318.26385,9671.816736,0.230389796,600,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.691976297,1.819105173,1.883176318,1.935859678,1.99292224,0.082494034,1.871786696,54047.20856,1968,0.460779592,86318.26385,9671.816736,0.230389796,700,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.537669932,1.664747787,1.72993146,1.798222745,1.930341091,0.099787483,1.732654057,54047.20856,1969,0.460779592,86318.26385,9671.816736,0.230389796,8000,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.277784052,1.414861963,1.488565537,1.568431258,1.705345036,0.111903277,1.490145448,54047.20856,1970,0.460779592,86318.26385,9671.816736,0.230389796,14700,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.004395736,1.160181645,1.247600999,1.332846028,1.493181685,0.126853324,1.246478805,54047.20856,1971,0.460779592,86318.26385,9671.816736,0.230389796,17600,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.088381305,1.263465742,1.357893904,1.454088842,1.646454082,0.141189668,1.358961974,54047.20856,1972,0.460779592,86318.26385,9671.816736,0.230389796,4300,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.203691174,1.402235469,1.505901224,1.611955129,1.820464973,0.156465208,1.507315111,54047.20856,1973,0.460779592,86318.26385,9671.816736,0.230389796,1900,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.243599714,1.45899249,1.570110845,1.674067181,1.851314904,0.156402642,1.564268186,54047.20856,1974,0.460779592,86318.26385,9671.816736,0.230389796,4421,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.340146401,1.562322537,1.677926862,1.784248474,1.942878135,0.156906304,1.668125987,54047.20856,1975,0.460779592,86318.26385,9671.816736,0.230389796,1585,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.429528693,1.658585862,1.769895815,1.86276284,1.975523761,0.145149685,1.752048254,54047.20856,1976,0.460779592,86318.26385,9671.816736,0.230389796,1036,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.175755069,1.366078881,1.453743335,1.539805441,1.690248306,0.130056687,1.449274473,54047.20856,1977,0.460779592,86318.26385,9671.816736,0.230389796,16611,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.17734979,1.396981675,1.49727493,1.588076213,1.750323492,0.1440412,1.487939611,54047.20856,1978,0.460779592,86318.26385,9671.816736,0.230389796,5895,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.266084292,1.510595079,1.625236993,1.72533404,1.904759069,0.15973768,1.613761386,54047.20856,1979,0.460779592,86318.26385,9671.816736,0.230389796,1851,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.193127474,1.432577769,1.531693759,1.625113167,1.791885371,0.151034184,1.523220707,54047.20856,1980,0.460779592,86318.26385,9671.816736,0.230389796,9411,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.171110961,1.40788725,1.519460607,1.618668269,1.800709339,0.159711229,1.510228181,54047.20856,1981,0.460779592,86318.26385,9671.816736,0.230389796,7317,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.184400134,1.435319329,1.550898416,1.659158966,1.829884218,0.166193502,1.539816715,54047.20856,1982,0.460779592,86318.26385,9671.816736,0.230389796,5512,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.115000975,1.367701764,1.476345719,1.580780945,1.753534917,0.162138126,1.465276171,54047.20856,1983,0.460779592,86318.26385,9671.816736,0.230389796,9589,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.089593336,1.361821569,1.472583008,1.576950622,1.758998125,0.168927797,1.460380645,54047.20856,1984,0.460779592,86318.26385,9671.816736,0.230389796,7373,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.205917416,1.496057074,1.617476566,1.729563124,1.913487686,0.180893876,1.603114493,54047.20856,1985,0.460779592,86318.26385,9671.816736,0.230389796,1112,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.228391193,1.518362723,1.635268483,1.738448327,1.898736025,0.172269448,1.617053732,54047.20856,1986,0.460779592,86318.26385,9671.816736,0.230389796,4950,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.284631738,1.566086176,1.681385805,1.779682047,1.93221857,0.16585864,1.663301973,54047.20856,1987,0.460779592,86318.26385,9671.816736,0.230389796,3278,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.342514172,1.613974844,1.725320397,1.81657749,1.957217363,0.15786236,1.705296245,54047.20856,1988,0.460779592,86318.26385,9671.816736,0.230389796,2902,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.393545567,1.66903238,1.771520095,1.857563925,1.970128733,0.148252981,1.74924397,54047.20856,1989,0.460779592,86318.26385,9671.816736,0.230389796,2154,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.396359459,1.628868618,1.727614931,1.808154039,1.94651371,0.140139053,1.712336494,54047.20856,1990,0.460779592,86318.26385,9671.816736,0.230389796,5254,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.40579333,1.622350537,1.713945854,1.797646384,1.938386174,0.137169618,1.702861013,54047.20856,1991,0.460779592,86318.26385,9671.816736,0.230389796,4723,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.387691592,1.603992141,1.692603573,1.779250915,1.919665207,0.136520524,1.683646891,54047.20856,1992,0.460779592,86318.26385,9671.816736,0.230389796,5321,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.393328356,1.608721765,1.699806036,1.787463167,1.930472011,0.136768814,1.691688979,54047.20856,1993,0.460779592,86318.26385,9671.816736,0.230389796,4399,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.375296027,1.585391737,1.674762082,1.764612505,1.910005262,0.135216604,1.668200652,54047.20856,1994,0.460779592,86318.26385,9671.816736,0.230389796,5603,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.38873278,1.595783926,1.685421211,1.773609935,1.918626251,0.133795129,1.678685943,54047.20856,1995,0.460779592,86318.26385,9671.816736,0.230389796,4422,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.435641079,1.628745236,1.7260704,1.812167468,1.945717032,0.132498598,1.71608925,54047.20856,1996,0.460779592,86318.26385,9671.816736,0.230389796,2884,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.480603703,1.671806701,1.76138997,1.84559282,1.965207214,0.125159075,1.752906093,54047.20856,1997,0.460779592,86318.26385,9671.816736,0.230389796,2249,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.495518391,1.684114813,1.76940533,1.847599419,1.966522151,0.120851146,1.761104343,54047.20856,1998,0.460779592,86318.26385,9671.816736,0.230389796,2946,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.501197905,1.671502117,1.752025312,1.826648005,1.946072169,0.114739245,1.744985901,54047.20856,1999,0.460779592,86318.26385,9671.816736,0.230389796,3976,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.576683287,1.75429861,1.830743929,1.899302212,1.984201284,0.107946452,1.818608087,54047.20856,2000,0.460779592,86318.26385,9671.816736,0.230389796,159,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.593704335,1.744991015,1.8210731,1.886931259,1.980300797,0.102370937,1.812139168,54047.20856,2001,0.460779592,86318.26385,9671.816736,0.230389796,2617,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.590625159,1.73951884,1.813348571,1.881626219,1.980739704,0.102131623,1.806763557,54047.20856,2002,0.460779592,86318.26385,9671.816736,0.230389796,2968,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.554736482,1.7016714,1.77852354,1.850201821,1.966906123,0.106575805,1.773315423,54047.20856,2003,0.460779592,86318.26385,9671.816736,0.230389796,4678,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.435750313,1.574756394,1.647316081,1.719770341,1.865159676,0.108456139,1.648846864,54047.20856,2004,0.460779592,86318.26385,9671.816736,0.230389796,9215,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.378164114,1.5124053,1.59029228,1.666718477,1.815162999,0.113255601,1.590560568,54047.20856,2005,0.460779592,86318.26385,9671.816736,0.230389796,8300,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.36887085,1.514845084,1.597261994,1.679575005,1.834085453,0.120008509,1.598864302,54047.20856,2006,0.460779592,86318.26385,9671.816736,0.230389796,6165,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.349186096,1.503405508,1.587864174,1.673345946,1.833126613,0.123530177,1.589042159,54047.20856,2007,0.460779592,86318.26385,9671.816736,0.230389796,6789,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.201018392,1.34968788,1.428871679,1.513358881,1.686846294,0.122367082,1.432274999,54047.20856,2008,0.460779592,86318.26385,9671.816736,0.230389796,13064,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.314139312,1.478637016,1.568527828,1.659836285,1.839601642,0.133587605,1.570915555,54047.20856,2009,0.460779592,86318.26385,9671.816736,0.230389796,2309,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.2929784,1.441699167,1.530898386,1.619697883,1.78744203,0.127626159,1.53277033,54047.20856,2010,0.460779592,86318.26385,9671.816736,0.230389796,8317,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.164984109,1.301707597,1.38290721,1.469179175,1.639531409,0.12241025,1.387981413,54047.20856,2011,0.460779592,86318.26385,9671.816736,0.230389796,13311,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.183048813,1.319544947,1.406453064,1.497677465,1.682489427,0.129046915,1.413034441,54047.20856,2012,0.460779592,86318.26385,9671.816736,0.230389796,7575,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.122902811,1.25264635,1.336020746,1.428353147,1.621194303,0.128493383,1.346205722,54047.20856,2013,0.460779592,86318.26385,9671.816736,0.230389796,11102,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,1.00032628,1.11352225,1.194804585,1.300213806,1.497298933,0.131488463,1.212478199,54047.20856,2014,0.460779592,86318.26385,9671.816736,0.230389796,14357,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,0.814284148,0.899626689,0.98914064,1.10788509,1.336530868,0.143788287,1.015027142,54047.20856,2015,0.460779592,86318.26385,9671.816736,0.230389796,17687,CBA
Caranx_hippos-Atlantic_Eastern Central,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Eastern Central,0.607783663,0.689150582,0.797254644,0.941194983,1.225163686,0.171735226,0.83053642,54047.20856,2016,0.460779592,86318.26385,9671.816736,0.230389796,17455,CBA
Caranx_hippos-Atlantic_Southeast,Caranx hippos,Crevalle jack,Miscellaneous pelagic fishes,Atlantic Southeast,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.065660172,1.290129086,1.4603256,1.642979113,1.914119407,0.229769935,1.471150581,61870.36259,1982,0.501982592,97658.31324,11949.0224,0.250991296,74,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.228304027,1.485620846,1.639902619,1.791317404,1.96664802,0.199179864,1.632584864,61870.36259,1983,0.501982592,97658.31324,11949.0224,0.250991296,18,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.37455063,1.631428517,1.755925939,1.856940005,1.978060769,0.160951969,1.736275846,61870.36259,1984,0.501982592,97658.31324,11949.0224,0.250991296,18,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.484511347,1.720093871,1.818466396,1.894239145,1.983660389,0.12945725,1.796560477,61870.36259,1985,0.501982592,97658.31324,11949.0224,0.250991296,35,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.569729805,1.764055592,1.845406632,1.914052986,1.99002255,0.110247349,1.829969475,61870.36259,1986,0.501982592,97658.31324,11949.0224,0.250991296,50,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.620669406,1.788008156,1.858167872,1.920934132,1.990288615,0.096215008,1.847033194,61870.36259,1987,0.501982592,97658.31324,11949.0224,0.250991296,96,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.653049887,1.797177197,1.86830808,1.92558131,1.99049645,0.089602235,1.856653765,61870.36259,1988,0.501982592,97658.31324,11949.0224,0.250991296,111,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.675755812,1.807666899,1.869855646,1.926574303,1.990524703,0.08437589,1.860870684,61870.36259,1989,0.501982592,97658.31324,11949.0224,0.250991296,165,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.675839623,1.806846499,1.870254311,1.930925523,1.992816087,0.084859401,1.863069365,61870.36259,1990,0.501982592,97658.31324,11949.0224,0.250991296,219,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.675265785,1.805770038,1.867925828,1.925164084,1.990514129,0.083876961,1.860026554,61870.36259,1991,0.501982592,97658.31324,11949.0224,0.250991296,566,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.6890127,1.810232551,1.865944161,1.925362084,1.990908747,0.081862576,1.86129932,61870.36259,1992,0.501982592,97658.31324,11949.0224,0.250991296,416,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.684427497,1.809670613,1.874335582,1.930291416,1.991823467,0.082169169,1.865583455,61870.36259,1993,0.501982592,97658.31324,11949.0224,0.250991296,361,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.687102995,1.822999287,1.878037562,1.92834634,1.990817082,0.079507626,1.868878225,61870.36259,1994,0.501982592,97658.31324,11949.0224,0.250991296,201,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.702190148,1.819438722,1.881848716,1.93525646,1.990331338,0.078618076,1.872529991,61870.36259,1995,0.501982592,97658.31324,11949.0224,0.250991296,175,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.703843051,1.831176116,1.891109291,1.942333681,1.994009524,0.078233817,1.880921478,61870.36259,1996,0.501982592,97658.31324,11949.0224,0.250991296,222,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.624042893,1.759181299,1.826150006,1.893099846,1.980909136,0.092948658,1.822268577,61870.36259,1997,0.501982592,97658.31324,11949.0224,0.250991296,4704,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.576780509,1.714328562,1.782127747,1.847750903,1.96084712,0.099737301,1.778251762,61870.36259,1998,0.501982592,97658.31324,11949.0224,0.250991296,5564,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.565908719,1.709552963,1.777792531,1.849624338,1.965126318,0.102075029,1.776058643,61870.36259,1999,0.501982592,97658.31324,11949.0224,0.250991296,4419,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.527759172,1.66502069,1.74013024,1.812569371,1.943717386,0.105412358,1.738563668,61870.36259,2000,0.501982592,97658.31324,11949.0224,0.250991296,6282,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.520821845,1.659364205,1.734069468,1.810049342,1.940633053,0.109770406,1.734641782,61870.36259,2001,0.501982592,97658.31324,11949.0224,0.250991296,5319,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.496305513,1.644884035,1.722165294,1.801022494,1.926674969,0.11238366,1.720074588,61870.36259,2002,0.501982592,97658.31324,11949.0224,0.250991296,5933,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.474604393,1.618649247,1.698935123,1.783227298,1.921032469,0.115860661,1.700430761,61870.36259,2003,0.501982592,97658.31324,11949.0224,0.250991296,6549,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.447972696,1.60221795,1.685843862,1.765037989,1.909022683,0.117511648,1.682468543,61870.36259,2004,0.501982592,97658.31324,11949.0224,0.250991296,6955,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.381298097,1.531554299,1.613699766,1.692954296,1.845046478,0.119266393,1.612078625,61870.36259,2005,0.501982592,97658.31324,11949.0224,0.250991296,9773,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.324335609,1.481161272,1.56099497,1.644036406,1.798241472,0.120818019,1.561536104,61870.36259,2006,0.501982592,97658.31324,11949.0224,0.250991296,9885,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.290791947,1.449000585,1.528855413,1.614417504,1.776560026,0.124516219,1.531108007,61870.36259,2007,0.501982592,97658.31324,11949.0224,0.250991296,9719,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.252488321,1.399497174,1.485783629,1.570133357,1.750117607,0.126300565,1.487371658,61870.36259,2008,0.501982592,97658.31324,11949.0224,0.250991296,10655,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.250710744,1.406177265,1.492377923,1.587509073,1.752796654,0.131193502,1.497584916,61870.36259,2009,0.501982592,97658.31324,11949.0224,0.250991296,8543,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.228254419,1.376041358,1.459590529,1.550536248,1.728679983,0.130218499,1.46654418,61870.36259,2010,0.501982592,97658.31324,11949.0224,0.250991296,10557,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.188505215,1.331413464,1.416987376,1.510973006,1.715655619,0.133552886,1.426116208,61870.36259,2011,0.501982592,97658.31324,11949.0224,0.250991296,11414,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.106575906,1.238279047,1.325673382,1.426143134,1.632203518,0.134515311,1.337170408,61870.36259,2012,0.501982592,97658.31324,11949.0224,0.250991296,14142,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,1.02446115,1.148018924,1.237225237,1.346395655,1.572797534,0.142770369,1.254535881,61870.36259,2013,0.501982592,97658.31324,11949.0224,0.250991296,14691,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,0.94101135,1.062159329,1.157436127,1.280105142,1.516038339,0.153034069,1.178550539,61870.36259,2014,0.501982592,97658.31324,11949.0224,0.250991296,14724,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,0.822000941,0.927449469,1.0377041,1.174492337,1.437847197,0.166116008,1.062996442,61870.36259,2015,0.501982592,97658.31324,11949.0224,0.250991296,16890,CBA
Caranx_ignobilis-Indian Ocean_Western,Caranx ignobilis,Giant trevally,Miscellaneous pelagic fishes,Indian Ocean Western,0.610020363,0.71286148,0.846406391,1.011028982,1.3042607,0.192295735,0.87603392,61870.36259,2016,0.501982592,97658.31324,11949.0224,0.250991296,20598,CBA
Centropomus_undecimalis-Atlantic_Western Central,Centropomus undecimalis,Common snook,Miscellaneous coastal fishes,Atlantic Western Central,0.975801065,1.216471246,1.404703847,1.595672094,1.867890247,0.245521691,1.409937779,32015.2384,1950,0.354908629,48916.91089,4162.878876,0.177454315,1000,CBA
Centropomus_undecimalis-Atlantic_Western Central,Centropomus undecimalis,Common snook,Miscellaneous coastal fishes,Atlantic Western Central,1.079293683,1.325580941,1.503086663,1.670692392,1.896173667,0.22249024,1.498218466,32015.2384,1951,0.354908629,48916.91089,4162.878876,0.177454315,1000,CBA
Centropomus_undecimalis-Atlantic_Western Central,Centropomus undecimalis,Common snook,Miscellaneous coastal fishes,Atlantic Western Central,1.178611071,1.426090924,1.583696557,1.725390148,1.910431112,0.20023092,1.570996473,32015.2384,1952,0.354908629,48916.91089,4162.878876,0.177454315,1000,CBA
Centropomus_undecimalis-Atlantic_Western Central,Centropomus undecimalis,Common snook,Miscellaneous coastal fishes,Atlantic Western Central,1.26746219,1.51926606,1.653027013,1.765126532,1.941709047,0.178511245,1.635235961,32015.2384,1953,0.354908629,48916.91089,4162.878876,0.177454315,800,CBA
Centropomus_undecimalis-Atlantic_Western Central,Centropomus undecimalis,Common snook,Miscellaneous coastal fishes,Atlantic Western Central,1.352853549,1.580165067,1.704133449,1.808644359,1.954825507,0.161221872,1.688067419,32015.2384,1954,0.354908629,48916.91089,4162.878876,0.177454315,700,CBA
Centropomus_undecimalis-Atlantic_Western Central,Centropomus undecimalis,Common snook,Miscellaneous coastal fishes,Atlantic Western Central,1.386420451,1.613459096,1.725005148,1.821048104,1.957042454,0.147803164,1.71032988,32015.2384,1955,0.354908629,48916.91089,4162.878876,0.177454315,1100,CBA
Centropomus_undecimalis-Atlantic_Western Central,Centropomus undecimalis,Common snook,Miscellaneous coastal fishes,Atlantic Western Central,1.448154786,1.664774265,1.763432992,1.850762808,1.964492255,0.135303178,1.748513494,32015.2384,1956,0.354908629,48916.91089,4162.878876,0.177454315,600,CBA
Centropomus_undecimalis-Atlantic_Western Central,Centropomus undecimalis,Common snook,Miscellaneous coastal fishes,Atlantic Western Central,1.485061623,1.695719908,1.784519517,1.865014379,1.974901434,0.125900575,1.772175576,32015.2384,1957,0.354908629,48916.91089,4162.878876,0.177454315,700,CBA
